CALIB_AIRSPEED,TRUE_AIRSPEED,VERTICAL_SPEED,ALTITUDE,AOA_LEFT,AOA_RIGHT,MAGNETIC_HEADING,AUTOPILOT_ENGAGED,AUTOTHROTTLE_ENGAGED,IN_AIR
309.38,503.5,2200.0,31092.0,-0.09,0.09,-61.35,1.0,1.0,1.0
308.88,503.25,2160.0,31129.0,-0.09,0.09,-61.35,1.0,1.0,1.0
308.5,502.75,2136.0,31165.0,-0.09,0.09,-61.35,1.0,1.0,1.0
308.38,502.75,2104.0,31202.0,-0.04,0.13,-61.35,1.0,1.0,1.0
308.0,502.5,2072.0,31237.0,-0.09,0.09,-61.35,1.0,1.0,1.0
307.88,502.5,2056.0,31272.0,-0.04,0.13,-61.35,1.0,1.0,1.0
307.62,502.25,2040.0,31307.0,0.04,0.18,-61.35,1.0,1.0,1.0
307.38,502.25,2024.0,31342.0,0.04,0.18,-61.35,1.0,1.0,1.0
307.12,502.0,2016.0,31377.0,0.0,0.18,-61.35,1.0,1.0,1.0
307.0,502.25,2000.0,31409.0,0.04,0.18,-61.35,1.0,1.0,1.0
306.75,502.0,1992.0,31445.0,0.04,0.18,-61.35,1.0,1.0,1.0
306.5,502.0,1984.0,31478.0,0.04,0.22,-61.35,1.0,1.0,1.0
306.25,501.75,1976.0,31512.0,0.04,0.22,-61.35,1.0,1.0,1.0
306.0,501.75,1960.0,31545.0,0.04,0.22,-61.35,1.0,1.0,1.0
305.62,501.25,1952.0,31579.0,0.09,0.22,-61.35,1.0,1.0,1.0
305.38,501.0,1936.0,31612.0,0.09,0.22,-61.35,1.0,1.0,1.0
305.25,501.25,1920.0,31644.0,0.09,0.22,-61.44,1.0,1.0,1.0
305.0,501.0,1904.0,31677.0,0.09,0.22,-61.44,1.0,1.0,1.0
304.62,500.75,1888.0,31710.0,0.09,0.26,-61.44,1.0,1.0,1.0
304.25,500.25,1864.0,31741.0,0.09,0.26,-61.44,1.0,1.0,1.0
304.0,500.25,1840.0,31774.0,0.09,0.26,-61.44,1.0,1.0,1.0
303.62,500.0,1816.0,31804.0,0.13,0.26,-61.44,1.0,1.0,1.0
303.38,499.75,1792.0,31836.0,0.13,0.31,-61.44,1.0,1.0,1.0
303.0,499.25,1776.0,31866.0,0.13,0.26,-61.44,1.0,1.0,1.0
302.75,499.0,1752.0,31895.0,0.18,0.31,-61.44,1.0,1.0,1.0
302.38,498.75,1728.0,31925.0,0.18,0.35,-61.44,1.0,1.0,1.0
302.38,499.0,1712.0,31953.0,0.26,0.4,-61.44,1.0,1.0,1.0
302.62,499.5,1704.0,31984.0,0.26,0.4,-61.44,1.0,1.0,1.0
302.5,499.5,1704.0,32010.0,0.26,0.4,-61.44,1.0,1.0,1.0
302.12,499.25,1696.0,32039.0,0.22,0.4,-61.44,1.0,1.0,1.0
302.0,499.25,1696.0,32068.0,0.26,0.4,-61.44,1.0,1.0,1.0
301.62,498.75,1688.0,32095.0,0.26,0.4,-61.44,1.0,1.0,1.0
301.25,498.5,1696.0,32124.0,0.31,0.48,-61.44,1.0,1.0,1.0
301.12,498.5,1688.0,32154.0,0.26,0.4,-61.44,1.0,1.0,1.0
301.12,498.5,1688.0,32182.0,0.31,0.48,-61.52,1.0,1.0,1.0
300.75,498.25,1696.0,32211.0,0.31,0.48,-61.52,1.0,1.0,1.0
300.62,498.5,1696.0,32239.0,0.31,0.48,-61.52,1.0,1.0,1.0
300.38,498.25,1688.0,32266.0,0.31,0.44,-61.52,1.0,1.0,1.0
300.12,498.0,1680.0,32297.0,0.26,0.44,-61.52,1.0,1.0,1.0
299.88,498.0,1680.0,32324.0,0.31,0.44,-61.52,1.0,1.0,1.0
299.75,497.75,1672.0,32353.0,0.31,0.44,-61.52,1.0,1.0,1.0
299.62,498.0,1656.0,32384.0,0.31,0.48,-61.52,1.0,1.0,1.0
299.5,498.0,1648.0,32409.0,0.31,0.48,-61.52,1.0,1.0,1.0
299.5,498.0,1640.0,32437.0,0.31,0.48,-61.52,1.0,1.0,1.0
299.12,497.75,1640.0,32464.0,0.31,0.44,-61.52,1.0,1.0,1.0
299.12,498.0,1632.0,32495.0,0.31,0.48,-61.61,1.0,1.0,1.0
298.88,497.75,1632.0,32519.0,0.35,0.48,-61.61,1.0,1.0,1.0
298.75,497.5,1632.0,32547.0,0.4,0.53,-61.61,1.0,1.0,1.0
298.38,497.5,1624.0,32573.0,0.35,0.48,-61.61,1.0,1.0,1.0
297.75,496.75,1616.0,32603.0,0.35,0.53,-61.61,1.0,1.0,1.0
297.62,496.75,1600.0,32630.0,0.4,0.53,-61.61,1.0,1.0,1.0
297.62,496.75,1584.0,32658.0,0.4,0.53,-61.61,1.0,1.0,1.0
297.62,497.0,1560.0,32685.0,0.31,0.44,-61.61,1.0,1.0,1.0
297.25,496.75,1536.0,32712.0,0.4,0.53,-61.52,1.0,1.0,1.0
297.0,496.25,1528.0,32736.0,0.4,0.57,-61.61,1.0,1.0,1.0
297.0,496.5,1520.0,32761.0,0.44,0.53,-61.61,1.0,1.0,1.0
296.88,496.75,1512.0,32784.0,0.44,0.57,-61.61,1.0,1.0,1.0
296.88,496.5,1504.0,32812.0,0.44,0.53,-61.61,1.0,1.0,1.0
296.62,496.5,1504.0,32836.0,0.48,0.66,-61.61,1.0,1.0,1.0
296.38,496.25,1512.0,32863.0,0.4,0.57,-61.61,1.0,1.0,1.0
296.38,496.5,1504.0,32888.0,0.4,0.57,-61.61,1.0,1.0,1.0
296.12,496.5,1512.0,32915.0,0.44,0.57,-61.7,1.0,1.0,1.0
296.0,496.5,1520.0,32939.0,0.44,0.66,-61.7,1.0,1.0,1.0
295.75,496.25,1520.0,32964.0,0.48,0.62,-61.7,1.0,1.0,1.0
295.62,496.25,1520.0,32990.0,0.48,0.66,-61.7,1.0,1.0,1.0
295.62,496.25,1528.0,33016.0,0.48,0.62,-61.7,1.0,1.0,1.0
295.5,496.5,1528.0,33041.0,0.44,0.62,-61.79,1.0,1.0,1.0
295.62,496.75,1520.0,33068.0,0.44,0.57,-61.79,1.0,1.0,1.0
295.62,496.75,1520.0,33092.0,0.44,0.62,-61.79,1.0,1.0,1.0
295.5,496.75,1520.0,33119.0,0.44,0.62,-61.79,1.0,1.0,1.0
295.38,496.75,1528.0,33143.0,0.48,0.66,-61.79,1.0,1.0,1.0
295.5,497.0,1544.0,33170.0,0.48,0.62,-61.79,1.0,1.0,1.0
295.25,497.0,1544.0,33195.0,0.48,0.62,-61.79,1.0,1.0,1.0
295.25,497.0,1552.0,33220.0,0.48,0.62,-61.79,1.0,1.0,1.0
295.0,497.0,1552.0,33245.0,0.48,0.62,-61.79,1.0,1.0,1.0
294.75,496.75,1560.0,33272.0,0.53,0.62,-61.79,1.0,1.0,1.0
294.62,496.75,1568.0,33300.0,0.53,0.66,-61.88,1.0,1.0,1.0
294.25,496.5,1584.0,33324.0,0.53,0.7,-61.88,1.0,1.0,1.0
294.0,496.0,1592.0,33352.0,0.57,0.7,-61.88,1.0,1.0,1.0
293.88,496.0,1600.0,33379.0,0.53,0.66,-61.88,1.0,1.0,1.0
294.0,496.5,1608.0,33402.0,0.53,0.7,-61.88,1.0,1.0,1.0
293.88,496.5,1616.0,33430.0,0.62,0.75,-61.88,1.0,1.0,1.0
293.62,496.25,1632.0,33456.0,0.53,0.7,-61.88,1.0,1.0,1.0
293.5,496.25,1624.0,33486.0,0.53,0.66,-61.88,1.0,1.0,1.0
293.25,496.0,1616.0,33512.0,0.48,0.66,-61.88,1.0,1.0,1.0
293.38,496.5,1600.0,33539.0,0.48,0.66,-61.88,1.0,1.0,1.0
292.62,495.5,1600.0,33565.0,0.53,0.66,-61.88,1.0,1.0,1.0
292.5,495.75,1576.0,33597.0,0.53,0.66,-61.88,1.0,1.0,1.0
292.75,496.0,1560.0,33622.0,0.53,0.62,-61.88,1.0,1.0,1.0
292.5,495.75,1576.0,33647.0,0.62,0.75,-61.88,1.0,1.0,1.0
292.25,495.75,1576.0,33673.0,0.57,0.7,-61.88,1.0,1.0,1.0
291.88,495.5,1568.0,33700.0,0.62,0.75,-61.88,1.0,1.0,1.0
291.88,495.5,1552.0,33727.0,0.53,0.7,-61.88,1.0,1.0,1.0
291.75,495.5,1496.0,33753.0,0.4,0.57,-61.88,1.0,1.0,1.0
291.75,495.5,1416.0,33779.0,0.4,0.53,-61.88,1.0,1.0,1.0
291.5,495.25,1336.0,33804.0,0.35,0.53,-61.88,1.0,1.0,1.0
291.12,495.0,1248.0,33826.0,0.4,0.48,-61.88,1.0,1.0,1.0
290.88,494.75,1168.0,33846.0,0.4,0.53,-61.88,1.0,1.0,1.0
290.75,494.75,1080.0,33866.0,0.4,0.53,-61.88,1.0,1.0,1.0
290.5,494.5,992.0,33883.0,0.44,0.57,-61.88,1.0,1.0,1.0
290.38,494.25,912.0,33898.0,0.44,0.57,-61.88,1.0,1.0,1.0
290.25,494.25,824.0,33912.0,0.44,0.57,-61.88,1.0,1.0,1.0
290.0,494.0,752.0,33925.0,0.48,0.62,-61.88,1.0,1.0,1.0
289.75,493.75,688.0,33938.0,0.53,0.66,-61.88,1.0,1.0,1.0
289.38,493.25,632.0,33947.0,0.57,0.75,-61.79,1.0,1.0,1.0
289.12,493.0,576.0,33959.0,0.62,0.7,-61.79,1.0,1.0,1.0
289.0,492.75,512.0,33969.0,0.57,0.7,-61.79,1.0,1.0,1.0
288.88,492.75,448.0,33979.0,0.57,0.66,-61.88,1.0,1.0,1.0
288.75,492.75,376.0,33988.0,0.48,0.66,-61.88,1.0,1.0,1.0
288.62,492.5,312.0,33994.0,0.53,0.66,-61.88,1.0,1.0,1.0
288.38,492.25,248.0,34000.0,0.57,0.7,-61.88,1.0,1.0,1.0
288.12,491.75,200.0,34004.0,0.66,0.75,-61.88,1.0,1.0,1.0
287.88,491.25,168.0,34008.0,0.7,0.83,-61.88,1.0,1.0,1.0
287.62,491.0,152.0,34011.0,0.79,0.92,-61.88,1.0,1.0,1.0
287.75,491.25,144.0,34015.0,0.75,0.92,-61.88,1.0,1.0,1.0
288.0,491.75,112.0,34018.0,0.7,0.83,-61.88,1.0,1.0,1.0
288.25,492.0,80.0,34023.0,0.7,0.83,-61.88,1.0,1.0,1.0
288.38,492.25,32.0,34026.0,0.66,0.75,-61.79,1.0,1.0,1.0
288.5,492.25,-16.0,34027.0,0.66,0.79,-61.79,1.0,1.0,1.0
288.5,492.25,-56.0,34025.0,0.66,0.79,-61.79,1.0,1.0,1.0
288.5,492.5,-88.0,34024.0,0.7,0.83,-61.79,1.0,1.0,1.0
288.5,492.5,-112.0,34025.0,0.7,0.83,-61.79,1.0,1.0,1.0
288.38,492.25,-128.0,34025.0,0.75,0.88,-61.79,1.0,1.0,1.0
288.25,492.0,-128.0,34021.0,0.79,0.92,-61.7,1.0,1.0,1.0
288.25,492.0,-128.0,34021.0,0.79,0.88,-61.7,1.0,1.0,1.0
288.12,492.0,-128.0,34019.0,0.83,0.92,-61.7,1.0,1.0,1.0
288.25,492.0,-120.0,34018.0,0.79,0.92,-61.7,1.0,1.0,1.0
288.12,492.0,-120.0,34015.0,0.83,0.97,-61.61,1.0,1.0,1.0
288.38,492.25,-104.0,34013.0,0.83,0.97,-61.61,1.0,1.0,1.0
288.5,492.5,-104.0,34012.0,0.79,0.92,-61.61,1.0,1.0,1.0
288.62,492.5,-104.0,34013.0,0.79,0.88,-61.61,1.0,1.0,1.0
288.62,492.5,-104.0,34011.0,0.79,0.92,-61.52,1.0,1.0,1.0
288.62,492.5,-96.0,34008.0,0.75,0.88,-61.52,1.0,1.0,1.0
288.75,492.75,-96.0,34009.0,0.79,0.88,-61.52,1.0,1.0,1.0
288.75,492.75,-88.0,34004.0,0.79,0.88,-61.52,1.0,1.0,1.0
288.75,492.75,-80.0,34005.0,0.79,0.92,-61.52,1.0,1.0,1.0
288.75,492.75,-72.0,34002.0,0.79,0.92,-61.44,1.0,1.0,1.0
288.75,492.5,-64.0,34002.0,0.79,0.88,-61.44,1.0,1.0,1.0
288.88,492.75,-64.0,34001.0,0.79,0.92,-61.44,1.0,1.0,1.0
289.0,493.0,-56.0,33999.0,0.75,0.92,-61.44,1.0,1.0,1.0
288.88,492.75,-48.0,33998.0,0.79,0.92,-61.44,1.0,1.0,1.0
288.88,492.75,-40.0,33999.0,0.79,0.88,-61.44,1.0,1.0,1.0
288.88,492.75,-32.0,33996.0,0.75,0.88,-61.44,1.0,1.0,1.0
288.88,492.75,-32.0,33995.0,0.75,0.88,-61.44,1.0,1.0,1.0
289.0,492.75,-24.0,33995.0,0.75,0.92,-61.35,1.0,1.0,1.0
289.0,492.75,-8.0,33996.0,0.79,0.92,-61.35,1.0,1.0,1.0
289.25,493.25,0.0,33995.0,0.75,0.88,-61.35,1.0,1.0,1.0
289.38,493.25,16.0,33997.0,0.75,0.88,-61.35,1.0,1.0,1.0
289.38,493.5,24.0,33994.0,0.75,0.88,-61.35,1.0,1.0,1.0
289.5,493.5,24.0,33994.0,0.7,0.88,-61.35,1.0,1.0,1.0
289.38,493.5,16.0,33994.0,0.7,0.83,-61.35,1.0,1.0,1.0
289.5,493.75,16.0,33996.0,0.7,0.83,-61.35,1.0,1.0,1.0
289.5,493.75,8.0,33996.0,0.7,0.83,-61.35,1.0,1.0,1.0
289.62,493.75,16.0,33995.0,0.7,0.83,-61.35,1.0,1.0,1.0
289.5,493.75,16.0,33995.0,0.7,0.83,-61.35,1.0,1.0,1.0
289.38,493.5,16.0,33995.0,0.7,0.88,-61.35,1.0,1.0,1.0
289.25,493.25,16.0,33994.0,0.75,0.88,-61.35,1.0,1.0,1.0
289.25,493.25,24.0,33995.0,0.75,0.88,-61.35,1.0,1.0,1.0
289.12,493.0,24.0,33995.0,0.75,0.88,-61.35,1.0,1.0,1.0
289.12,493.0,16.0,33994.0,0.7,0.83,-61.35,1.0,1.0,1.0
289.0,493.0,8.0,33996.0,0.75,0.88,-61.35,1.0,1.0,1.0
289.12,493.0,8.0,33994.0,0.75,0.88,-61.35,1.0,1.0,1.0
289.12,493.0,8.0,33994.0,0.75,0.88,-61.44,1.0,1.0,1.0
289.12,493.0,8.0,33993.0,0.7,0.88,-61.44,1.0,1.0,1.0
289.25,493.25,8.0,33995.0,0.75,0.83,-61.44,1.0,1.0,1.0
289.25,493.25,8.0,33995.0,0.75,0.88,-61.44,1.0,1.0,1.0
289.38,493.25,8.0,33994.0,0.75,0.83,-61.44,1.0,1.0,1.0
289.38,493.5,16.0,33993.0,0.7,0.83,-61.35,1.0,1.0,1.0
289.5,493.5,16.0,33993.0,0.75,0.83,-61.35,1.0,1.0,1.0
289.5,493.75,16.0,33994.0,0.75,0.88,-61.35,1.0,1.0,1.0
289.38,493.5,24.0,33993.0,0.75,0.88,-61.35,1.0,1.0,1.0
289.38,493.25,32.0,33992.0,0.75,0.88,-61.35,1.0,1.0,1.0
289.25,493.25,32.0,33992.0,0.75,0.88,-61.35,1.0,1.0,1.0
289.25,493.25,32.0,33992.0,0.75,0.88,-61.35,1.0,1.0,1.0
289.25,493.25,24.0,33994.0,0.75,0.88,-61.35,1.0,1.0,1.0
289.25,493.25,24.0,33994.0,0.75,0.92,-61.35,1.0,1.0,1.0
289.25,493.25,24.0,33993.0,0.75,0.88,-61.35,1.0,1.0,1.0
289.25,493.25,24.0,33993.0,0.75,0.88,-61.35,1.0,1.0,1.0
289.12,493.25,32.0,33994.0,0.75,0.92,-61.35,1.0,1.0,1.0
289.12,493.0,32.0,33993.0,0.75,0.88,-61.35,1.0,1.0,1.0
289.12,493.25,32.0,33994.0,0.75,0.83,-61.35,1.0,1.0,1.0
289.12,493.0,32.0,33993.0,0.75,0.88,-61.35,1.0,1.0,1.0
289.0,492.75,24.0,33994.0,0.75,0.88,-61.35,1.0,1.0,1.0
288.88,492.5,16.0,33994.0,0.75,0.83,-61.35,1.0,1.0,1.0
288.88,492.75,16.0,33993.0,0.75,0.88,-61.35,1.0,1.0,1.0
288.75,492.5,16.0,33994.0,0.79,0.92,-61.35,1.0,1.0,1.0
288.62,492.25,16.0,33994.0,0.75,0.88,-61.35,1.0,1.0,1.0
288.75,492.5,16.0,33993.0,0.75,0.88,-61.35,1.0,1.0,1.0
288.75,492.5,24.0,33993.0,0.75,0.92,-61.35,1.0,1.0,1.0
288.75,492.25,24.0,33994.0,0.79,0.92,-61.35,1.0,1.0,1.0
288.62,492.25,24.0,33993.0,0.79,0.92,-61.35,1.0,1.0,1.0
288.5,492.0,32.0,33993.0,0.79,0.92,-61.44,1.0,1.0,1.0
288.38,492.0,32.0,33993.0,0.79,0.92,-61.44,1.0,1.0,1.0
288.38,492.0,32.0,33994.0,0.79,0.97,-61.44,1.0,1.0,1.0
288.38,492.0,32.0,33994.0,0.83,0.92,-61.44,1.0,1.0,1.0
288.38,492.0,40.0,33994.0,0.79,0.92,-61.44,1.0,1.0,1.0
288.38,492.0,40.0,33996.0,0.79,0.92,-61.44,1.0,1.0,1.0
288.38,492.0,40.0,33996.0,0.79,0.92,-61.44,1.0,1.0,1.0
288.75,492.5,40.0,33996.0,0.79,0.92,-61.44,1.0,1.0,1.0
288.62,492.25,40.0,33997.0,0.79,0.92,-61.44,1.0,1.0,1.0
288.5,492.0,32.0,33997.0,0.75,0.88,-61.44,1.0,1.0,1.0
288.75,492.5,24.0,33999.0,0.75,0.88,-61.44,1.0,1.0,1.0
288.75,492.25,16.0,33998.0,0.75,0.88,-61.44,1.0,1.0,1.0
288.62,492.25,8.0,33999.0,0.75,0.88,-61.44,1.0,1.0,1.0
288.62,492.25,8.0,33999.0,0.75,0.88,-61.44,1.0,1.0,1.0
288.62,492.25,0.0,33998.0,0.75,0.88,-61.44,1.0,1.0,1.0
288.62,492.25,0.0,33998.0,0.75,0.88,-61.44,1.0,1.0,1.0
288.62,492.25,0.0,33997.0,0.79,0.92,-61.44,1.0,1.0,1.0
288.5,492.25,8.0,33997.0,0.79,0.92,-61.44,1.0,1.0,1.0
288.5,492.25,8.0,33997.0,0.79,0.92,-61.44,1.0,1.0,1.0
288.62,492.5,8.0,33998.0,0.75,0.92,-61.44,1.0,1.0,1.0
288.62,492.25,16.0,33996.0,0.79,0.92,-61.44,1.0,1.0,1.0
288.62,492.25,16.0,33995.0,0.79,0.92,-61.44,1.0,1.0,1.0
288.62,492.25,16.0,33997.0,0.75,0.92,-61.44,1.0,1.0,1.0
288.62,492.25,16.0,33998.0,0.79,0.88,-61.44,1.0,1.0,1.0
288.75,492.5,16.0,33997.0,0.79,0.92,-61.44,1.0,1.0,1.0
288.62,492.5,8.0,33996.0,0.75,0.88,-61.44,1.0,1.0,1.0
288.88,492.75,0.0,33998.0,0.79,0.92,-61.44,1.0,1.0,1.0
288.88,492.75,8.0,33998.0,0.75,0.88,-61.44,1.0,1.0,1.0
288.75,492.75,8.0,33997.0,0.79,0.92,-61.44,1.0,1.0,1.0
288.75,492.5,8.0,33999.0,0.75,0.92,-61.44,1.0,1.0,1.0
288.75,492.5,8.0,33997.0,0.7,0.88,-61.52,1.0,1.0,1.0
288.88,492.75,0.0,33997.0,0.75,0.88,-61.52,1.0,1.0,1.0
288.88,493.0,-8.0,33998.0,0.75,0.83,-61.52,1.0,1.0,1.0
288.88,492.75,-16.0,33999.0,0.79,0.88,-61.44,1.0,1.0,1.0
289.0,492.75,-8.0,33996.0,0.79,0.88,-61.44,1.0,1.0,1.0
289.0,492.75,-8.0,33998.0,0.79,0.88,-61.44,1.0,1.0,1.0
289.12,493.0,-8.0,33997.0,0.79,0.88,-61.44,1.0,1.0,1.0
289.12,493.0,0.0,33998.0,0.79,0.88,-61.44,1.0,1.0,1.0
289.0,493.25,8.0,33997.0,0.79,0.92,-61.44,1.0,1.0,1.0
289.0,493.0,16.0,33997.0,0.79,0.88,-61.44,1.0,1.0,1.0
288.88,492.75,16.0,33997.0,0.79,0.88,-61.44,1.0,1.0,1.0
288.88,492.75,8.0,33997.0,0.75,0.92,-61.44,1.0,1.0,1.0
288.75,492.5,8.0,33997.0,0.75,0.88,-61.44,1.0,1.0,1.0
288.75,492.5,0.0,33996.0,0.75,0.88,-61.44,1.0,1.0,1.0
288.62,492.25,-8.0,33996.0,0.75,0.88,-61.44,1.0,1.0,1.0
288.62,492.25,0.0,33997.0,0.79,0.92,-61.44,1.0,1.0,1.0
288.5,492.25,8.0,33996.0,0.79,0.92,-61.44,1.0,1.0,1.0
288.38,492.0,16.0,33996.0,0.79,0.97,-61.44,1.0,1.0,1.0
288.12,491.5,16.0,33997.0,0.83,0.97,-61.52,1.0,1.0,1.0
288.12,491.5,16.0,33997.0,0.79,0.92,-61.52,1.0,1.0,1.0
288.12,491.5,16.0,33997.0,0.79,0.97,-61.52,1.0,1.0,1.0
288.0,491.5,16.0,33998.0,0.79,0.92,-61.52,1.0,1.0,1.0
288.38,491.75,16.0,33998.0,0.83,0.92,-61.52,1.0,1.0,1.0
288.38,491.75,16.0,33998.0,0.79,0.92,-61.52,1.0,1.0,1.0
288.5,492.0,8.0,33999.0,0.79,0.92,-61.52,1.0,1.0,1.0
288.5,492.0,0.0,34000.0,0.79,0.92,-61.52,1.0,1.0,1.0
288.5,492.25,0.0,34000.0,0.75,0.88,-61.61,1.0,1.0,1.0
288.25,491.75,-8.0,33999.0,0.79,0.88,-61.61,1.0,1.0,1.0
288.5,492.0,-8.0,33999.0,0.83,0.92,-61.61,1.0,1.0,1.0
288.75,492.5,0.0,34002.0,0.79,0.88,-61.52,1.0,1.0,1.0
289.25,493.0,8.0,34000.0,0.79,0.88,-61.52,1.0,1.0,1.0
289.25,493.0,16.0,33998.0,0.75,0.83,-61.52,1.0,1.0,1.0
289.25,493.25,8.0,33999.0,0.75,0.83,-61.52,1.0,1.0,1.0
289.12,493.25,8.0,34001.0,0.7,0.83,-61.52,1.0,1.0,1.0
289.25,493.5,0.0,33999.0,0.7,0.88,-61.52,1.0,1.0,1.0
289.25,493.25,0.0,34000.0,0.79,0.88,-61.52,1.0,1.0,1.0
289.25,493.5,0.0,34000.0,0.75,0.88,-61.52,1.0,1.0,1.0
289.25,493.5,0.0,33999.0,0.75,0.88,-61.52,1.0,1.0,1.0
289.38,493.5,8.0,33998.0,0.75,0.88,-61.52,1.0,1.0,1.0
289.38,493.5,0.0,33999.0,0.7,0.83,-61.52,1.0,1.0,1.0
289.5,493.75,-8.0,34000.0,0.7,0.83,-61.52,1.0,1.0,1.0
289.5,493.75,-8.0,33999.0,0.7,0.83,-61.52,1.0,1.0,1.0
289.5,493.75,-8.0,33999.0,0.75,0.88,-61.52,1.0,1.0,1.0
289.5,493.75,-8.0,34000.0,0.75,0.83,-61.52,1.0,1.0,1.0
289.5,493.75,-8.0,34000.0,0.7,0.83,-61.52,1.0,1.0,1.0
289.5,493.75,-8.0,33999.0,0.7,0.83,-61.52,1.0,1.0,1.0
289.5,493.75,-8.0,33998.0,0.7,0.88,-61.52,1.0,1.0,1.0
289.5,493.75,0.0,33997.0,0.75,0.83,-61.52,1.0,1.0,1.0
289.5,493.5,0.0,33998.0,0.75,0.88,-61.52,1.0,1.0,1.0
289.62,493.75,0.0,33999.0,0.7,0.88,-61.52,1.0,1.0,1.0
289.75,494.0,0.0,33999.0,0.7,0.88,-61.52,1.0,1.0,1.0
289.75,494.0,0.0,33998.0,0.7,0.83,-61.52,1.0,1.0,1.0
289.62,493.75,0.0,33997.0,0.7,0.88,-61.52,1.0,1.0,1.0
289.88,494.25,0.0,33999.0,0.7,0.83,-61.52,1.0,1.0,1.0
290.0,494.5,0.0,33999.0,0.7,0.79,-61.52,1.0,1.0,1.0
290.0,494.25,0.0,33998.0,0.7,0.83,-61.52,1.0,1.0,1.0
290.12,494.5,0.0,33998.0,0.7,0.83,-61.52,1.0,1.0,1.0
290.0,494.5,0.0,33999.0,0.7,0.83,-61.52,1.0,1.0,1.0
290.12,494.5,0.0,33998.0,0.7,0.83,-61.52,1.0,1.0,1.0
290.0,494.5,-8.0,34000.0,0.66,0.79,-61.52,1.0,1.0,1.0
290.12,494.75,0.0,34000.0,0.7,0.79,-61.52,1.0,1.0,1.0
290.0,494.5,-8.0,34000.0,0.66,0.83,-61.52,1.0,1.0,1.0
290.0,494.5,-8.0,33998.0,0.7,0.79,-61.52,1.0,1.0,1.0
290.0,494.5,0.0,34000.0,0.66,0.83,-61.52,1.0,1.0,1.0
289.88,494.25,0.0,33998.0,0.7,0.83,-61.52,1.0,1.0,1.0
289.88,494.25,0.0,34001.0,0.7,0.83,-61.52,1.0,1.0,1.0
289.62,493.75,0.0,33999.0,0.7,0.83,-61.44,1.0,1.0,1.0
289.62,493.75,-8.0,34001.0,0.7,0.83,-61.44,1.0,1.0,1.0
289.5,493.75,-8.0,33999.0,0.7,0.83,-61.52,1.0,1.0,1.0
289.5,493.75,-8.0,33998.0,0.7,0.83,-61.52,1.0,1.0,1.0
289.5,493.5,-8.0,34000.0,0.7,0.83,-61.52,1.0,1.0,1.0
289.5,493.75,-16.0,34000.0,0.7,0.83,-61.52,1.0,1.0,1.0
289.5,493.5,-8.0,34000.0,0.7,0.83,-61.52,1.0,1.0,1.0
289.5,493.5,-8.0,33999.0,0.75,0.88,-61.52,1.0,1.0,1.0
289.5,493.5,0.0,34000.0,0.75,0.88,-61.52,1.0,1.0,1.0
289.38,493.25,0.0,33998.0,0.75,0.88,-61.52,1.0,1.0,1.0
289.5,493.5,8.0,33999.0,0.75,0.83,-61.52,1.0,1.0,1.0
289.25,493.25,0.0,34001.0,0.75,0.88,-61.52,1.0,1.0,1.0
289.25,493.25,0.0,34001.0,0.7,0.83,-61.52,1.0,1.0,1.0
289.12,493.0,0.0,34001.0,0.75,0.83,-61.52,1.0,1.0,1.0
289.0,492.75,-8.0,34000.0,0.75,0.88,-61.52,1.0,1.0,1.0
288.88,492.5,-16.0,34000.0,0.75,0.88,-61.44,1.0,1.0,1.0
288.75,492.5,-16.0,34000.0,0.75,0.88,-61.44,1.0,1.0,1.0
288.75,492.5,-16.0,34000.0,0.79,0.92,-61.44,1.0,1.0,1.0
288.75,492.5,-16.0,34000.0,0.79,0.88,-61.44,1.0,1.0,1.0
288.88,492.75,-8.0,34000.0,0.79,0.92,-61.44,1.0,1.0,1.0
289.0,492.75,0.0,33999.0,0.79,0.92,-61.44,1.0,1.0,1.0
289.0,493.0,0.0,34000.0,0.75,0.88,-61.44,1.0,1.0,1.0
289.0,493.0,0.0,34000.0,0.75,0.83,-61.44,1.0,1.0,1.0
289.12,493.0,0.0,34001.0,0.75,0.88,-61.44,1.0,1.0,1.0
289.12,493.25,0.0,34000.0,0.75,0.88,-61.44,1.0,1.0,1.0
289.12,493.0,0.0,34000.0,0.75,0.88,-61.44,1.0,1.0,1.0
289.38,493.5,0.0,34001.0,0.75,0.88,-61.44,1.0,1.0,1.0
289.25,493.25,0.0,33999.0,0.75,0.88,-61.44,1.0,1.0,1.0
289.38,493.5,0.0,34000.0,0.75,0.88,-61.44,1.0,1.0,1.0
289.5,493.5,-8.0,33998.0,0.7,0.83,-61.44,1.0,1.0,1.0
289.75,493.75,0.0,34001.0,0.75,0.88,-61.44,1.0,1.0,1.0
289.62,493.75,0.0,34000.0,0.7,0.83,-61.44,1.0,1.0,1.0
289.5,493.5,0.0,33999.0,0.66,0.83,-61.44,1.0,1.0,1.0
289.62,493.75,-8.0,34001.0,0.7,0.83,-61.44,1.0,1.0,1.0
289.5,493.75,0.0,33998.0,0.75,0.83,-61.44,1.0,1.0,1.0
289.62,493.75,-8.0,33999.0,0.66,0.83,-61.44,1.0,1.0,1.0
289.75,494.0,-8.0,33998.0,0.7,0.83,-61.44,1.0,1.0,1.0
289.88,494.0,-8.0,33999.0,0.75,0.83,-61.44,1.0,1.0,1.0
289.75,494.0,-8.0,33998.0,0.66,0.83,-61.44,1.0,1.0,1.0
